index,,,depart_time,depart_weekday,duration,arrival_time,arrival_weekday,flight_no,airline_code,airline,economy_fare,business_fare,first_fare
6615,,,11:40:00,1,2:00:00,13:40:00,1,VY8244,VY,Vueling Airlines,8207,,
6616,,,7:20:00,2,2:00:00,9:20:00,2,IB5820,IB,Iberia Airways,8769,,
6617,,,20:25:00,1,2:00:00,22:25:00,1,IB5824,IB,Iberia Airways,8769,,
6618,,,7:20:00,0,2:00:00,9:20:00,0,VY8242,VY,Vueling Airlines,9119,,
6619,,,11:25:00,4,2:00:00,13:25:00,4,VY8244,VY,Vueling Airlines,10031,,
6620,,,11:25:00,0,2:00:00,13:25:00,0,VY8244,VY,Vueling Airlines,10031,,
6621,,,11:30:00,2,2:00:00,13:30:00,2,IB5822,IB,Iberia Airways,10133,,
6622,,,20:25:00,2,2:00:00,22:25:00,2,IB5824,IB,Iberia Airways,10133,,
6623,,,19:35:00,5,2:25:00,22:00:00,5,VY8311,VY,Vueling Airlines,4837,,
6624,,,7:15:00,1,2:30:00,9:45:00,1,VY8300,VY,Vueling Airlines,5285,,
6625,,,18:25:00,5,2:30:00,20:55:00,5,VY8304,VY,Vueling Airlines,5285,,
6626,,,7:15:00,3,2:30:00,9:45:00,3,VY8300,VY,Vueling Airlines,5285,,
6627,,,13:00:00,3,2:30:00,15:30:00,3,VY8302,VY,Vueling Airlines,5285,,
6628,,,8:25:00,3,2:25:00,10:50:00,3,HV5132,HV,Transavia,5644,,
6629,,,15:20:00,1,2:25:00,17:45:00,1,VY8306,VY,Vueling Airlines,5733,,
6630,,,19:35:00,3,2:25:00,22:00:00,3,VY8311,VY,Vueling Airlines,5733,,
6631,,,15:20:00,4,2:25:00,17:45:00,4,VY8306,VY,Vueling Airlines,5733,,
6632,,,15:20:00,3,2:25:00,17:45:00,3,VY8306,VY,Vueling Airlines,5733,,
6633,,,7:15:00,4,2:30:00,9:45:00,4,VY8300,VY,Vueling Airlines,5733,,
6634,,,19:35:00,4,2:25:00,22:00:00,4,VY8311,VY,Vueling Airlines,6180,,
6635,,,13:20:00,4,2:25:00,15:45:00,4,VY8302,VY,Vueling Airlines,6180,,
6636,,,15:20:00,5,2:25:00,17:45:00,5,VY8306,VY,Vueling Airlines,6180,,
6637,,,10:05:00,3,2:30:00,12:35:00,3,VY8309,VY,Vueling Airlines,6180,,
6638,,,18:25:00,3,2:30:00,20:55:00,3,VY8304,VY,Vueling Airlines,6180,,
6639,,,10:05:00,1,2:30:00,12:35:00,1,VY8309,VY,Vueling Airlines,6180,,
6640,,,10:05:00,4,2:30:00,12:35:00,4,VY8309,VY,Vueling Airlines,6180,,
6641,,,7:15:00,2,2:30:00,9:45:00,2,VY8300,VY,Vueling Airlines,6180,,
6642,,,13:00:00,1,2:30:00,15:30:00,1,VY8302,VY,Vueling Airlines,6180,,
6643,,,19:35:00,1,2:25:00,22:00:00,1,VY8311,VY,Vueling Airlines,7076,,
6644,,,18:25:00,4,2:30:00,20:55:00,4,VY8304,VY,Vueling Airlines,7076,,
6645,,,7:10:00,6,2:30:00,9:40:00,6,VY8300,VY,Vueling Airlines,7076,,
6646,,,10:05:00,5,2:30:00,12:35:00,5,VY8309,VY,Vueling Airlines,7076,,
6647,,,7:15:00,5,2:30:00,9:45:00,5,VY8300,VY,Vueling Airlines,7076,,
6650,,,16:55:00,3,2:10:00,19:05:00,3,LH1135,LH,Lufthansa,16230,,32962
6651,,,6:50:00,1,2:10:00,9:00:00,1,LH1139,LH,Lufthansa,16230,,
6652,,,18:55:00,0,2:10:00,21:05:00,0,LH1133,LH,Lufthansa,16230,,
6653,,,12:45:00,0,2:10:00,14:55:00,0,LH1127,LH,Lufthansa,16230,,
6654,,,13:55:00,1,2:10:00,16:05:00,1,LH1131,LH,Lufthansa,16283,,32962
6655,,,12:45:00,3,2:10:00,14:55:00,3,LH1127,LH,Lufthansa,16283,,
6656,,,8:00:00,1,2:10:00,10:10:00,1,LH1137,LH,Lufthansa,16283,,
6657,,,8:00:00,3,2:10:00,10:10:00,3,LH1137,LH,Lufthansa,16283,,
6658,,,16:00:00,1,2:10:00,18:10:00,1,LH1129,LH,Lufthansa,16283,,32962
6659,,,10:30:00,3,2:10:00,12:40:00,3,LH1125,LH,Lufthansa,16323,,
6660,,,16:00:00,3,2:10:00,18:10:00,3,LH1129,LH,Lufthansa,16323,,32962
6661,,,13:55:00,3,2:10:00,16:05:00,3,LH1131,LH,Lufthansa,16323,,
6662,,,18:55:00,3,2:10:00,21:05:00,3,LH1133,LH,Lufthansa,16323,,32962
6663,,,6:50:00,0,2:10:00,9:00:00,0,LH1139,LH,Lufthansa,17592,,32962
6664,,,16:00:00,0,2:10:00,18:10:00,0,LH1129,LH,Lufthansa,17592,,32962
6665,,,18:55:00,1,2:10:00,21:05:00,1,LH1133,LH,Lufthansa,17651,,32962
6666,,,12:45:00,2,2:10:00,14:55:00,2,LH1127,LH,Lufthansa,17651,,36250
6667,,,12:45:00,1,2:10:00,14:55:00,1,LH1127,LH,Lufthansa,17651,,
6668,,,16:55:00,0,2:10:00,19:05:00,0,LH1135,LH,Lufthansa,17651,,32962
6669,,,16:00:00,2,2:10:00,18:10:00,2,LH1129,LH,Lufthansa,17651,,36250
6670,,,16:55:00,1,2:10:00,19:05:00,1,LH1135,LH,Lufthansa,17651,,
6671,,,18:55:00,2,2:10:00,21:05:00,2,LH1133,LH,Lufthansa,17651,,36250
6672,,,8:00:00,4,2:10:00,10:10:00,4,LH1137,LH,Lufthansa,19068,,33657
6673,,,16:05:00,0,4:35:00,20:40:00,0,PC1094,PC,Pegasus Airlines,18486,,
6674,,,14:35:00,0,4:35:00,19:10:00,0,PC1092,PC,Pegasus Airlines,21621,,
6675,,,16:05:00,2,4:35:00,20:40:00,2,PC1094,PC,Pegasus Airlines,24756,,
6676,,,14:35:00,2,4:35:00,19:10:00,2,PC1092,PC,Pegasus Airlines,27891,,
6677,,,19:15:00,5,4:35:00,23:50:00,5,PC1094,PC,Pegasus Airlines,27891,,
6678,,,14:35:00,3,4:35:00,19:10:00,3,PC1092,PC,Pegasus Airlines,27891,,
6679,,,14:35:00,4,4:35:00,19:10:00,4,PC1092,PC,Pegasus Airlines,30579,,
6680,,,14:35:00,1,4:35:00,19:10:00,1,PC1092,PC,Pegasus Airlines,35057,,
6681,,,8:10:00,2,4:25:00,12:35:00,2,TK1852,TK,Turkish Airlines,46353,,116282
6682,,,14:35:00,6,4:35:00,19:10:00,6,PC1092,PC,Pegasus Airlines,46703,,
6683,,,14:35:00,5,4:35:00,19:10:00,5,PC1092,PC,Pegasus Airlines,46703,,
6684,,,18:30:00,3,4:35:00,23:05:00,3,TK1856,TK,Turkish Airlines,52943,,135625
6685,,,17:55:00,4,4:35:00,22:30:00,4,TK1856,TK,Turkish Airlines,53101,,162563
6686,,,8:10:00,1,4:25:00,12:35:00,1,TK1852,TK,Turkish Airlines,53398,,136056
6687,,,8:10:00,3,4:25:00,12:35:00,3,TK1852,TK,Turkish Airlines,53398,,99617
6688,,,11:45:00,5,4:30:00,16:15:00,5,TK1854,TK,Turkish Airlines,53398,,136056
6689,,,8:10:00,4,4:25:00,12:35:00,4,TK1852,TK,Turkish Airlines,53557,,116282
6690,,,8:10:00,0,4:25:00,12:35:00,0,TK1852,TK,Turkish Airlines,53852,,136920
6691,,,18:30:00,1,4:35:00,23:05:00,1,TK1856,TK,Turkish Airlines,61762,,159371
6692,,,8:10:00,6,4:25:00,12:35:00,6,TK1852,TK,Turkish Airlines,62218,,117146
6693,,,11:45:00,3,4:30:00,16:15:00,3,TK1854,TK,Turkish Airlines,62218,,136056
6694,,,17:55:00,0,4:35:00,22:30:00,0,TK1856,TK,Turkish Airlines,62218,,136488
6695,,,11:45:00,4,4:30:00,16:15:00,4,TK1854,TK,Turkish Airlines,62403,,136056
6696,,,11:45:00,0,4:30:00,16:15:00,0,TK1854,TK,Turkish Airlines,62672,,136920
6697,,,17:55:00,2,4:35:00,22:30:00,2,TK1856,TK,Turkish Airlines,72489,,135625
6698,,,12:50:00,3,2:50:00,15:40:00,3,IB4186,IB,Iberia Airways,69658,132287,493495
6699,,,12:10:00,4,3:05:00,15:15:00,4,VS3886,VS,Virgin Atlantic,70340,,321545
6700,,,12:10:00,5,3:05:00,15:15:00,5,VS3886,VS,Virgin Atlantic,74992,,
6701,,,12:10:00,2,3:05:00,15:15:00,2,DL169,DL,Delta Airlines,76907,,348034
6702,,,12:50:00,1,2:50:00,15:40:00,1,IB4186,IB,Iberia Airways,77768,,
6703,,,17:20:00,4,2:55:00,20:15:00,4,VY9797,VY,Vueling Airlines,86155,180380,
6704,,,17:20:00,4,2:55:00,20:15:00,4,IB2627,IB,Iberia Airways,93637,93855,
6705,,,12:10:00,4,3:05:00,15:15:00,4,VS3886,VS,Virgin Atlantic,98404,,321545
6706,,,12:50:00,4,2:50:00,15:40:00,4,AY4003,AY,Finnair,107516,165261,494667
6707,,,12:50:00,0,2:50:00,15:40:00,0,IB4186,IB,Iberia Airways,109757,165652,368820
6708,,,17:20:00,1,2:55:00,20:15:00,1,VY9797,VY,Vueling Airlines,113130,167375,
6709,,,12:50:00,2,2:50:00,15:40:00,2,AY4003,AY,Finnair,119303,178817,494667
6710,,,17:20:00,3,2:55:00,20:15:00,3,VY9797,VY,Vueling Airlines,122103,180380,
6711,,,12:10:00,1,2:55:00,15:05:00,1,VS3886,VS,Virgin Atlantic,123549,,320101
6712,,,12:10:00,1,2:55:00,15:05:00,1,DL169,DL,Delta Airlines,123549,,320101
6713,,,12:10:00,3,3:05:00,15:15:00,3,DL169,DL,Delta Airlines,123549,,320101
6714,,,12:10:00,5,3:05:00,15:15:00,5,VS3886,VS,Virgin Atlantic,123549,,
6715,,,12:10:00,4,3:05:00,15:15:00,4,DL169,DL,Delta Airlines,123549,,342951
6716,,,12:10:00,2,3:05:00,15:15:00,2,VS3886,VS,Virgin Atlantic,123549,,
6717,,,12:10:00,5,3:05:00,15:15:00,5,DL169,DL,Delta Airlines,123549,,
6718,,,12:10:00,3,3:05:00,15:15:00,3,VS3886,VS,Virgin Atlantic,123549,,320101
6719,,,12:50:00,5,2:50:00,15:40:00,5,AY4003,AY,Finnair,174336,,365073
6720,,,14:00:00,1,4:10:00,18:10:00,1,IB2621,IB,Iberia Airways,100005,191386,
6721,,,14:00:00,6,4:10:00,18:10:00,6,VY9791,VY,Vueling Airlines,110346,,
6722,,,14:00:00,5,4:10:00,18:10:00,5,IB2621,IB,Iberia Airways,125638,,
6723,,,14:00:00,1,4:10:00,18:10:00,1,IB2621,IB,Iberia Airways,128194,191386,
6724,,,14:00:00,3,4:10:00,18:10:00,3,IB2621,IB,Iberia Airways,128758,184970,
6725,,,14:00:00,6,4:10:00,18:10:00,6,IB2621,IB,Iberia Airways,128758,181132,
6726,,,14:00:00,5,4:10:00,18:10:00,5,VY9791,VY,Vueling Airlines,146540,,
6727,,,14:00:00,1,4:10:00,18:10:00,1,VY9791,VY,Vueling Airlines,158051,,
6728,,,14:00:00,3,4:10:00,18:10:00,3,VY9791,VY,Vueling Airlines,158051,170160,
6729,,,14:00:00,5,4:10:00,18:10:00,5,IB2621,IB,Iberia Airways,169029,,
6730,,,14:00:00,1,4:10:00,18:10:00,1,AA8839,AA,American Airlines,192137,,
6731,,,14:00:00,6,4:10:00,18:10:00,6,AA8839,AA,American Airlines,192137,,
6732,,,14:00:00,5,4:10:00,18:10:00,5,AA8839,AA,American Airlines,192137,,
6733,,,14:00:00,3,4:10:00,18:10:00,3,AA8839,AA,American Airlines,192137,,
6734,,,11:50:00,3,1:30:00,13:20:00,3,UX7706,UX,Air Europa,4091,,15444
6735,,,20:30:00,6,1:30:00,22:00:00,6,UX7708,UX,Air Europa,4815,,18123
6736,,,11:50:00,1,1:30:00,13:20:00,1,UX7706,UX,Air Europa,4815,,15414
6737,,,20:30:00,1,1:30:00,22:00:00,1,UX7708,UX,Air Europa,4815,,15414
6738,,,7:45:00,3,1:25:00,9:10:00,3,VY1002,VY,Vueling Airlines,5084,,
6739,,,8:25:00,4,1:25:00,9:50:00,4,VY1002,VY,Vueling Airlines,5084,,
6740,,,11:50:00,2,1:30:00,13:20:00,2,UX7706,UX,Air Europa,5710,,15458
6741,,,11:50:00,0,1:30:00,13:20:00,0,UX7706,UX,Air Europa,5710,,15458
6742,,,11:50:00,5,1:30:00,13:20:00,5,UX7706,UX,Air Europa,5710,,
6743,,,11:50:00,6,1:30:00,13:20:00,6,UX7706,UX,Air Europa,5927,,15515
6744,,,16:20:00,1,1:25:00,17:45:00,1,VY1006,VY,Vueling Airlines,5980,,
6745,,,7:20:00,2,1:25:00,8:45:00,2,VY1002,VY,Vueling Airlines,6428,,
6746,,,16:25:00,3,1:25:00,17:50:00,3,VY1006,VY,Vueling Airlines,6428,,
6747,,,7:55:00,1,1:25:00,9:20:00,1,VY1002,VY,Vueling Airlines,6428,,
6748,,,16:25:00,5,1:25:00,17:50:00,5,VY1006,VY,Vueling Airlines,6428,,
6749,,,16:25:00,2,1:25:00,17:50:00,2,VY1006,VY,Vueling Airlines,6428,,
6750,,,20:30:00,0,1:30:00,22:00:00,0,UX7708,UX,Air Europa,6605,,15458
6751,,,11:50:00,4,1:30:00,13:20:00,4,UX7706,UX,Air Europa,6605,,
6752,,,16:20:00,4,1:25:00,17:45:00,4,VY1006,VY,Vueling Airlines,6965,,
6753,,,7:40:00,6,1:25:00,9:05:00,6,VY1002,VY,Vueling Airlines,6965,,
6754,,,20:30:00,4,1:30:00,22:00:00,4,UX7708,UX,Air Europa,7501,,
6755,,,7:35:00,5,1:25:00,9:00:00,5,VY1002,VY,Vueling Airlines,7503,,
6756,,,16:20:00,0,1:25:00,17:45:00,0,VY1006,VY,Vueling Airlines,7503,,
6757,,,6:55:00,0,1:25:00,8:20:00,0,VY1002,VY,Vueling Airlines,7503,,
6758,,,10:05:00,3,1:25:00,11:30:00,3,IB3013,IB,Iberia Airways,7519,,15414
6759,,,14:00:00,4,2:40:00,16:40:00,4,WS15,WS,WestJet,67719,73108,92364
6760,,,14:00:00,1,2:40:00,16:40:00,1,WS15,WS,WestJet,72736,,195119
6761,,,14:00:00,5,2:40:00,16:40:00,5,WS15,WS,WestJet,73316,73108,92364
6762,,,14:05:00,2,3:10:00,17:15:00,2,TS249,TS,Air Transat,79603,140726,
6763,,,11:45:00,0,3:15:00,15:00:00,0,AC821,AC,Air Canada,80887,275709,480421
6764,,,11:45:00,4,3:15:00,15:00:00,4,AC821,AC,Air Canada,89390,226681,397032
6765,,,11:45:00,1,3:15:00,15:00:00,1,AC821,AC,Air Canada,106274,223356,481828
6766,,,11:45:00,5,3:15:00,15:00:00,5,AC821,AC,Air Canada,112925,249884,312237
6767,,,14:05:00,6,3:10:00,17:15:00,6,TS249,TS,Air Transat,119850,124313,
6768,,,11:45:00,6,3:15:00,15:00:00,6,AC821,AC,Air Canada,122256,,479477
6769,,,11:45:00,1,3:15:00,15:00:00,1,AC821,AC,Air Canada,122624,223356,481828
6770,,,11:45:00,4,3:15:00,15:00:00,4,AC821,AC,Air Canada,122624,226681,397032
6771,,,11:45:00,5,3:15:00,15:00:00,5,AC821,AC,Air Canada,122624,249884,312237
6772,,,11:45:00,0,3:15:00,15:00:00,0,AC821,AC,Air Canada,122624,275709,480421
6773,,,11:45:00,4,3:15:00,15:00:00,4,LH6634,LH,Lufthansa,123088,,
6774,,,11:45:00,1,3:15:00,15:00:00,1,LH6634,LH,Lufthansa,123088,,376971
6775,,,11:45:00,5,3:15:00,15:00:00,5,LH6634,LH,Lufthansa,123088,,
6776,,,11:45:00,6,3:15:00,15:00:00,6,LH6634,LH,Lufthansa,142577,,
6778,,,23:05:00,3,1:20:00,0:25:00,4,SG13,SG,SpiceJet,11097,,
6779,,,23:40:00,4,1:30:00,1:10:00,5,SG13,SG,SpiceJet,11097,,
6780,,,1:05:00,0,1:35:00,2:40:00,0,AI911,AI,Air India,11401,,46521
6781,,,20:20:00,2,1:35:00,21:55:00,2,AI983,AI,Air India,11439,,46521
6782,,,16:25:00,1,1:50:00,18:15:00,1,UK201,UK,Vistara,11461,24028,55747
6783,,,20:20:00,4,1:35:00,21:55:00,4,AI983,AI,Air India,11548,,46521
6784,,,16:25:00,2,1:50:00,18:15:00,2,UK201,UK,Vistara,11553,39540,54474
6785,,,8:25:00,0,1:35:00,10:00:00,0,AI909,AI,Air India,11606,,46521
6786,,,1:05:00,5,1:35:00,2:40:00,5,AI911,AI,Air India,11606,,52513
6787,,,1:05:00,3,1:35:00,2:40:00,3,AI911,AI,Air India,11606,,52513
6788,,,20:20:00,3,1:35:00,21:55:00,3,AI983,AI,Air India,11606,,46521
6789,,,8:25:00,3,1:35:00,10:00:00,3,AI909,AI,Air India,11606,,46521
6791,,,23:05:00,2,1:20:00,0:25:00,3,SG13,SG,SpiceJet,11929,,
6792,,,23:05:00,1,1:25:00,0:30:00,2,SG13,SG,SpiceJet,11929,,
6793,,,23:05:00,5,1:25:00,0:30:00,6,SG13,SG,SpiceJet,11929,,
6802,,,6:30:00,6,5:00:00,11:30:00,6,AI131,AI,Air India,67673,,207974
6803,,,5:15:00,2,5:00:00,10:15:00,2,AI131,AI,Air India,67673,,276055
6804,,,10:15:00,0,5:00:00,15:15:00,0,AI131,AI,Air India,67673,,357547
6805,,,6:30:00,5,5:00:00,11:30:00,5,AI131,AI,Air India,67673,,359029
6806,,,15:00:00,1,5:00:00,20:00:00,1,AI129,AI,Air India,67673,,207148
6807,,,6:30:00,3,5:00:00,11:30:00,3,AI131,AI,Air India,76415,,277174
6808,,,12:15:00,2,5:20:00,17:35:00,2,VS355,VS,Virgin Atlantic,86633,186348,358449
6809,,,13:10:00,5,5:15:00,18:25:00,5,BA198,BA,British Airways,91025,,296570
6810,,,12:15:00,6,5:20:00,17:35:00,6,VS355,VS,Virgin Atlantic,95234,188584,267744
6811,,,12:15:00,5,5:20:00,17:35:00,5,VS355,VS,Virgin Atlantic,95234,186348,267744
6812,,,12:15:00,0,5:20:00,17:35:00,0,VS355,VS,Virgin Atlantic,95234,186346,
6813,,,12:15:00,3,5:20:00,17:35:00,3,VS355,VS,Virgin Atlantic,95234,186348,356525
6814,,,13:10:00,4,5:15:00,18:25:00,4,BA198,BA,British Airways,96972,,355539
6815,,,14:00:00,5,5:00:00,19:00:00,5,AI129,AI,Air India,99142,,277174
6816,,,13:10:00,6,5:15:00,18:25:00,6,BA198,BA,British Airways,99937,,189667
6817,,,13:10:00,2,5:15:00,18:25:00,2,BA198,BA,British Airways,99937,,267084
6818,,,12:15:00,1,5:20:00,17:35:00,1,VS355,VS,Virgin Atlantic,103842,189695,
6819,,,13:10:00,3,5:15:00,18:25:00,3,BA198,BA,British Airways,108855,,189667
6820,,,13:10:00,0,5:15:00,18:25:00,0,BA198,BA,British Airways,108855,,189667
6821,,,12:15:00,4,5:20:00,17:35:00,4,VS355,VS,Virgin Atlantic,126819,186348,356525
6822,,,1:55:00,0,5:05:00,7:00:00,0,BA138,BA,British Airways,127267,,
6823,,,13:10:00,1,5:15:00,18:25:00,1,BA198,BA,British Airways,132660,,189667
6824,,,1:55:00,4,5:05:00,7:00:00,4,BA138,BA,British Airways,132666,,355539
6825,,,1:55:00,3,5:05:00,7:00:00,3,BA138,BA,British Airways,156479,,
6826,,,2:10:00,6,5:00:00,7:10:00,6,BA138,BA,British Airways,167573,,267084
6827,,,13:25:00,6,8:25:00,21:50:00,6,CX2660,CX,Cathay Pacific,46419,61386,140345
6828,,,13:25:00,4,8:25:00,21:50:00,4,CX2660,CX,Cathay Pacific,53532,61631,216374
6829,,,2:10:00,3,6:00:00,8:10:00,3,AF217,AF,Air France,60355,110146,266585
6830,,,2:10:00,2,6:00:00,8:10:00,2,AF217,AF,Air France,67854,,174364
6831,,,2:10:00,4,6:00:00,8:10:00,4,AF217,AF,Air France,67854,111301,269431
6832,,,2:10:00,1,6:00:00,8:10:00,1,AF217,AF,Air France,101278,111301,174364
6833,,,2:10:00,6,6:00:00,8:10:00,6,AF217,AF,Air France,101278,111301,269431
6834,,,2:25:00,0,5:35:00,8:00:00,0,KL878,KL,KLM,60722,,254848
6835,,,2:20:00,6,5:30:00,7:50:00,6,KL878,KL,KLM,61529,,465872
6836,,,6:55:00,1,5:35:00,12:30:00,1,KL874,KL,KLM,61529,,198852
6837,,,6:55:00,4,5:35:00,12:30:00,4,KL874,KL,KLM,71761,,198852
6838,,,2:25:00,3,5:35:00,8:00:00,3,KL878,KL,KLM,71761,,254848
6839,,,2:25:00,5,5:35:00,8:00:00,5,KL878,KL,KLM,106159,,352236
6840,,,2:20:00,2,5:30:00,7:50:00,2,KL878,KL,KLM,122920,,198852
6841,,,2:50:00,4,5:20:00,8:10:00,4,LH757,LH,Lufthansa,63466,154799,233758
6842,,,2:50:00,3,5:20:00,8:10:00,3,LH757,LH,Lufthansa,63521,154856,182040
6843,,,2:50:00,1,5:20:00,8:10:00,1,LH757,LH,Lufthansa,65916,155026,219789
6844,,,2:50:00,6,5:20:00,8:10:00,6,LH757,LH,Lufthansa,65916,118053,211860
6845,,,2:50:00,5,5:20:00,8:10:00,5,LH757,LH,Lufthansa,65977,154856,232439
6846,,,2:50:00,2,5:20:00,8:10:00,2,LH757,LH,Lufthansa,71300,154856,182040
6847,,,2:50:00,0,5:20:00,8:10:00,0,LH757,LH,Lufthansa,72585,96135,191838
6848,,,6:25:00,0,4:20:00,10:45:00,0,TK721,TK,Turkish Airlines,48590,,305489
6849,,,6:25:00,2,4:20:00,10:45:00,2,TK721,TK,Turkish Airlines,48590,,244166
6850,,,6:25:00,5,4:20:00,10:45:00,5,TK721,TK,Turkish Airlines,68155,,302306
6851,,,6:25:00,6,4:20:00,10:45:00,6,TK721,TK,Turkish Airlines,68155,,305489
6852,,,6:25:00,4,4:20:00,10:45:00,4,TK721,TK,Turkish Airlines,68155,,
6853,,,6:25:00,1,4:20:00,10:45:00,1,TK721,TK,Turkish Airlines,68155,,306813
6854,,,6:25:00,3,4:20:00,10:45:00,3,TK721,TK,Turkish Airlines,68155,,306813
6855,,,6:00:00,2,2:05:00,8:05:00,2,G8329,G8,Go First,5002,,
6856,,,6:00:00,1,2:05:00,8:05:00,1,G8329,G8,Go First,5002,,
6857,,,12:10:00,2,2:10:00,14:20:00,2,G8321,G8,Go First,5002,,
6858,,,12:10:00,1,2:10:00,14:20:00,1,G8321,G8,Go First,5002,,
6859,,,23:00:00,1,2:10:00,1:10:00,2,G8345,G8,Go First,5002,,
6860,,,23:00:00,2,2:10:00,1:10:00,3,G8345,G8,Go First,5002,,
6861,,,8:05:00,2,2:10:00,10:15:00,2,G8327,G8,Go First,5002,,
6862,,,21:15:00,2,2:15:00,23:30:00,2,G8322,G8,Go First,5002,,
6863,,,0:35:00,6,2:25:00,3:00:00,6,SG712,SG,SpiceJet,5269,,
6864,,,7:20:00,5,2:15:00,9:35:00,5,SG8152,SG,SpiceJet,5288,,
6865,,,19:35:00,2,2:20:00,21:55:00,2,SG8158,SG,SpiceJet,5288,,
6866,,,19:35:00,3,2:20:00,21:55:00,3,SG8158,SG,SpiceJet,5288,,
6867,,,16:00:00,3,2:20:00,18:20:00,3,SG8702,SG,SpiceJet,5288,,
6868,,,0:35:00,5,2:25:00,3:00:00,5,SG712,SG,SpiceJet,5288,,
6869,,,16:00:00,0,2:20:00,18:20:00,0,SG8702,SG,SpiceJet,5329,,
6870,,,19:35:00,0,2:20:00,21:55:00,0,SG8158,SG,SpiceJet,5329,,
6871,,,7:20:00,3,2:15:00,9:35:00,3,SG8152,SG,SpiceJet,5348,,
6872,,,19:35:00,5,2:20:00,21:55:00,5,SG8158,SG,SpiceJet,5348,,
6873,,,16:00:00,5,2:20:00,18:20:00,5,SG8702,SG,SpiceJet,5348,,
6874,,,16:00:00,2,2:20:00,18:20:00,2,SG8702,SG,SpiceJet,5348,,
6875,,,0:35:00,1,2:25:00,3:00:00,1,SG712,SG,SpiceJet,5348,,
6876,,,0:35:00,3,2:25:00,3:00:00,3,SG712,SG,SpiceJet,5348,,
6877,,,0:35:00,2,2:25:00,3:00:00,2,SG712,SG,SpiceJet,5348,,
6878,,,7:20:00,6,2:15:00,9:35:00,6,SG8152,SG,SpiceJet,5440,,
6879,,,16:00:00,4,2:20:00,18:20:00,4,SG8702,SG,SpiceJet,5440,,
6880,,,23:35:00,3,8:00:00,7:35:00,4,AI344,AI,Air India,31154,,
6881,,,23:35:00,2,8:00:00,7:35:00,3,AI342,AI,Air India,31427,,69613
6882,,,23:35:00,6,8:00:00,7:35:00,0,AI344,AI,Air India,35957,,69613
6883,,,23:35:00,5,8:00:00,7:35:00,6,AI344,AI,Air India,35957,,70153
6884,,,1:45:00,3,8:15:00,10:00:00,3,UK105,UK,Vistara,36009,31395,100506
6885,,,23:35:00,4,8:00:00,7:35:00,5,AI344,AI,Air India,42196,,69613
6886,,,1:45:00,5,8:15:00,10:00:00,5,UK105,UK,Vistara,44004,54690,
6887,,,1:45:00,4,8:15:00,10:00:00,4,UK105,UK,Vistara,44004,54690,
6888,,,1:45:00,0,8:15:00,10:00:00,0,UK105,UK,Vistara,51521,65716,130385
6889,,,1:45:00,6,8:15:00,10:00:00,6,UK105,UK,Vistara,52433,62381,87490
6890,,,23:40:00,6,8:00:00,7:40:00,0,SQ423,SQ,Singapore Airlines,73787,110446,182897
6891,,,23:40:00,4,8:00:00,7:40:00,5,SQ423,SQ,Singapore Airlines,85526,83996,182897
6892,,,1:00:00,5,8:10:00,9:10:00,5,SQ425,SQ,Singapore Airlines,96523,64298,97562
6893,,,23:50:00,6,5:45:00,5:35:00,0,SL219,SL,Thai Lion Air,14259,,
6894,,,23:35:00,6,6:00:00,5:35:00,0,WE5318,WE,Thai Smile Airways,17287,,
6895,,,23:50:00,2,5:45:00,5:35:00,3,SL219,SL,Thai Lion Air,19814,,
6896,,,23:50:00,4,5:45:00,5:35:00,5,SL219,SL,Thai Lion Air,19814,,
6897,,,23:35:00,4,6:00:00,5:35:00,5,WE5318,WE,Thai Smile Airways,19953,,
6898,,,23:35:00,1,6:00:00,5:35:00,2,WE5318,WE,Thai Smile Airways,21032,,
6899,,,23:35:00,5,6:00:00,5:35:00,6,WE5318,WE,Thai Smile Airways,21258,,
6900,,,23:35:00,6,6:00:00,5:35:00,0,TG318,TG,Thai Airways,22311,,108084
6901,,,23:50:00,0,5:45:00,5:35:00,1,SL219,SL,Thai Lion Air,22529,,
6902,,,23:35:00,2,6:00:00,5:35:00,3,WE5318,WE,Thai Smile Airways,22582,,
6903,,,23:35:00,3,6:00:00,5:35:00,4,WE5318,WE,Thai Smile Airways,22706,,
6904,,,23:35:00,0,6:00:00,5:35:00,1,WE5318,WE,Thai Smile Airways,22706,,
6905,,,23:35:00,4,6:00:00,5:35:00,5,TG318,TG,Thai Airways,24349,,54468
6906,,,23:35:00,5,6:00:00,5:35:00,6,TG318,TG,Thai Airways,27067,,54468
6907,,,8:40:00,6,6:00:00,14:40:00,6,6E1794,6E,Indigo,28633,,
6908,,,8:40:00,4,6:00:00,14:40:00,4,6E1794,6E,Indigo,31049,,
6909,,,23:35:00,1,6:00:00,5:35:00,2,TG318,TG,Thai Airways,33587,,60520
6910,,,23:35:00,2,6:00:00,5:35:00,3,TG318,TG,Thai Airways,33587,,60816
6911,,,23:35:00,0,6:00:00,5:35:00,1,TG318,TG,Thai Airways,33587,,54115
6912,,,23:35:00,3,6:00:00,5:35:00,4,TG318,TG,Thai Airways,33778,,101493
6913,,,8:40:00,5,6:00:00,14:40:00,5,6E1794,6E,Indigo,37086,,
6914,,,8:40:00,0,6:00:00,14:40:00,0,6E1794,6E,Indigo,37086,,
6915,,,8:40:00,1,6:00:00,14:40:00,1,6E1794,6E,Indigo,46746,,
