,,,depart_time,depart_weekday,duration,arrival_time,arrival_weekday,flight_no,airline_code,airline,economy_fare,business_fare,first_fare
4421,,,13:50:00,2,2:25:00,16:15:00,2,AI880,AI,Air India,9117,,20616
4422,,,15:50:00,4,2:25:00,18:15:00,4,SG8199,SG,SpiceJet,9117,,
4423,,,15:50:00,1,2:25:00,18:15:00,1,SG8199,SG,SpiceJet,9117,,
4424,,,15:50:00,6,2:25:00,18:15:00,6,SG8199,SG,SpiceJet,9117,,
4425,,,15:50:00,3,2:25:00,18:15:00,3,SG8199,SG,SpiceJet,9117,,
4426,,,15:50:00,2,2:25:00,18:15:00,2,SG8199,SG,SpiceJet,9117,,
4427,,,13:50:00,3,2:25:00,16:15:00,3,AI880,AI,Air India,9117,,20616
4428,,,13:50:00,6,2:25:00,16:15:00,6,AI880,AI,Air India,9117,,21220
4429,,,13:50:00,1,2:25:00,16:15:00,1,AI880,AI,Air India,9117,,20616
4430,,,15:50:00,5,2:25:00,18:15:00,5,SG8199,SG,SpiceJet,9117,,
4431,,,15:50:00,0,2:25:00,18:15:00,0,SG8199,SG,SpiceJet,9117,,
4432,,,13:50:00,5,2:25:00,16:15:00,5,AI880,AI,Air India,9117,,21151
4433,,,11:40:00,5,2:50:00,14:30:00,5,SG398,SG,SpiceJet,9394,,
4434,,,11:40:00,6,2:50:00,14:30:00,6,SG398,SG,SpiceJet,9394,,
4435,,,16:20:00,5,3:05:00,19:25:00,5,SG168,SG,SpiceJet,9394,,
4436,,,11:40:00,2,2:50:00,14:30:00,2,SG398,SG,SpiceJet,10073,,
4437,,,16:20:00,0,3:05:00,19:25:00,0,SG168,SG,SpiceJet,10185,,
4438,,,16:20:00,1,3:05:00,19:25:00,1,SG168,SG,SpiceJet,10185,,
4439,,,16:20:00,4,3:05:00,19:25:00,4,SG168,SG,SpiceJet,10185,,
4440,,,16:20:00,3,3:05:00,19:25:00,3,SG168,SG,SpiceJet,10185,,
4441,,,11:30:00,4,3:00:00,14:30:00,4,6E619,6E,IndiGo,10581,,
4442,,,11:30:00,6,3:00:00,14:30:00,6,6E619,6E,IndiGo,10694,,
4443,,,16:20:00,6,3:05:00,19:25:00,6,SG168,SG,SpiceJet,11429,,
4444,,,9:40:00,4,3:15:00,12:55:00,4,SG328,SG,SpiceJet,11226,,
4445,,,9:40:00,5,3:15:00,12:55:00,5,SG328,SG,SpiceJet,11226,,
4446,,,9:40:00,6,3:15:00,12:55:00,6,SG328,SG,SpiceJet,11226,,
4447,,,9:40:00,2,3:15:00,12:55:00,2,SG328,SG,SpiceJet,11226,,
4448,,,9:40:00,0,3:15:00,12:55:00,0,SG328,SG,SpiceJet,11226,,
4449,,,9:40:00,3,3:15:00,12:55:00,3,SG328,SG,SpiceJet,11226,,
4450,,,9:40:00,1,3:15:00,12:55:00,1,SG328,SG,SpiceJet,11226,,
4451,,,9:50:00,2,2:50:00,12:40:00,2,6E445,6E,IndiGo,11614,,
4452,,,9:50:00,3,2:50:00,12:40:00,3,6E445,6E,IndiGo,11614,,
4453,,,9:50:00,0,2:50:00,12:40:00,0,6E445,6E,IndiGo,11614,,
4454,,,9:50:00,6,2:50:00,12:40:00,6,6E445,6E,IndiGo,11614,,
4455,,,9:50:00,4,2:50:00,12:40:00,4,6E445,6E,IndiGo,11614,,
4456,,,8:40:00,5,3:05:00,11:45:00,5,I51781,I5,AirAsia India,11614,,
4457,,,8:40:00,3,3:05:00,11:45:00,3,I51781,I5,AirAsia India,11614,,
4458,,,8:40:00,6,3:05:00,11:45:00,6,I51781,I5,AirAsia India,11614,,
4459,,,8:40:00,2,3:05:00,11:45:00,2,I51781,I5,AirAsia India,11614,,
4460,,,8:40:00,0,3:05:00,11:45:00,0,I51781,I5,AirAsia India,11614,,
4461,,,8:40:00,1,3:05:00,11:45:00,1,I51781,I5,AirAsia India,11614,,
4462,,,8:40:00,4,3:05:00,11:45:00,4,I51781,I5,AirAsia India,11614,,
4463,,,9:50:00,1,2:50:00,12:40:00,1,6E445,6E,IndiGo,12669,,
4464,,,9:50:00,5,2:50:00,12:40:00,5,6E445,6E,IndiGo,15118,,
4465,,,15:30:00,2,2:55:00,18:25:00,2,SG322,SG,SpiceJet,11360,,
4466,,,15:30:00,5,2:55:00,18:25:00,5,SG322,SG,SpiceJet,11429,,
4467,,,15:30:00,6,2:55:00,18:25:00,6,SG322,SG,SpiceJet,11429,,
4468,,,15:30:00,0,2:55:00,18:25:00,0,SG322,SG,SpiceJet,11429,,
4469,,,15:00:00,5,2:40:00,17:40:00,5,6E974,6E,IndiGo,11823,,
4470,,,15:00:00,3,2:40:00,17:40:00,3,6E974,6E,IndiGo,11823,,
4471,,,15:00:00,4,2:40:00,17:40:00,4,6E974,6E,IndiGo,12615,,
4472,,,15:00:00,1,2:40:00,17:40:00,1,6E974,6E,IndiGo,12953,,
4473,,,15:00:00,6,2:40:00,17:40:00,6,6E974,6E,IndiGo,14422,,
4474,,,15:30:00,4,2:55:00,18:25:00,4,SG322,SG,SpiceJet,14592,,
4475,,,13:15:00,4,2:20:00,15:35:00,4,6.00E+149,6E,IndiGo,8434,,
4476,,,13:15:00,3,2:20:00,15:35:00,3,6.00E+149,6E,IndiGo,9338,,
4477,,,13:15:00,5,2:20:00,15:35:00,5,6.00E+149,6E,IndiGo,9790,,
4478,,,13:15:00,2,2:20:00,15:35:00,2,6.00E+149,6E,IndiGo,10807,,
4479,,,13:15:00,1,2:20:00,15:35:00,1,6.00E+149,6E,IndiGo,13801,,
4480,,,13:15:00,6,2:20:00,15:35:00,6,6.00E+149,6E,IndiGo,16174,,
4481,,,13:15:00,0,2:20:00,15:35:00,0,6.00E+149,6E,IndiGo,17361,,
4482,,,15:40:00,4,1:05:00,16:45:00,4,AI722,AI,Air India,6342,,
4483,,,15:40:00,6,1:05:00,16:45:00,6,AI722,AI,Air India,6342,,14213
4484,,,15:40:00,2,1:05:00,16:45:00,2,AI722,AI,Air India,6342,,
4485,,,12:00:00,3,1:10:00,13:10:00,3,SG4128,SG,SpiceJet,6342,,
4486,,,12:00:00,2,1:10:00,13:10:00,2,SG4128,SG,SpiceJet,6342,,
4487,,,12:00:00,6,1:10:00,13:10:00,6,SG4128,SG,SpiceJet,6342,,
4488,,,12:00:00,1,1:10:00,13:10:00,1,SG4128,SG,SpiceJet,6342,,
4489,,,12:40:00,5,1:10:00,13:50:00,5,SG3223,SG,SpiceJet,6342,,
4490,,,12:40:00,2,1:10:00,13:50:00,2,SG3223,SG,SpiceJet,6342,,
4491,,,12:00:00,5,1:10:00,13:10:00,5,SG4128,SG,SpiceJet,6342,,
4492,,,16:40:00,0,1:30:00,18:10:00,0,SG3230,SG,SpiceJet,6342,,
4493,,,16:40:00,3,1:30:00,18:10:00,3,SG3230,SG,SpiceJet,6342,,
4494,,,16:40:00,1,1:30:00,18:10:00,1,SG3230,SG,SpiceJet,6342,,
4495,,,14:20:00,2,1:00:00,15:20:00,2,6E6444,6E,IndiGo,6730,,
4496,,,14:20:00,3,1:00:00,15:20:00,3,6E6444,6E,IndiGo,6730,,
4497,,,14:20:00,6,1:00:00,15:20:00,6,6E6444,6E,IndiGo,6730,,
4498,,,14:20:00,5,1:00:00,15:20:00,5,6E6444,6E,IndiGo,6730,,
4499,,,14:55:00,4,1:05:00,16:00:00,4,G8537,G8,Go First,6730,,
4500,,,14:55:00,3,1:05:00,16:00:00,3,G8537,G8,Go First,6730,,
4501,,,14:55:00,1,1:05:00,16:00:00,1,G8537,G8,Go First,6730,,
4502,,,14:55:00,6,1:05:00,16:00:00,6,G8537,G8,Go First,6730,,
4503,,,14:55:00,2,1:05:00,16:00:00,2,G8537,G8,Go First,6730,,
4504,,,12:55:00,6,2:45:00,15:40:00,6,SG596,SG,SpiceJet,9043,,
4505,,,18:20:00,0,2:35:00,20:55:00,0,UK722,UK,Vistara,10185,11012,54048
4506,,,18:20:00,6,2:35:00,20:55:00,6,UK722,UK,Vistara,10185,15134,33183
4507,,,18:20:00,2,2:35:00,20:55:00,2,UK722,UK,Vistara,10185,15134,29331
4508,,,18:20:00,5,2:35:00,20:55:00,5,UK722,UK,Vistara,10185,11012,33183
4509,,,12:45:00,3,2:55:00,15:40:00,3,UK742,UK,Vistara,10185,15134,40084
4510,,,12:45:00,6,2:55:00,15:40:00,6,UK742,UK,Vistara,10185,15134,33183
4511,,,12:45:00,0,2:55:00,15:40:00,0,UK742,UK,Vistara,10185,15134,33183
4512,,,12:45:00,2,2:55:00,15:40:00,2,UK742,UK,Vistara,10185,15134,29331
4513,,,12:45:00,1,2:55:00,15:40:00,1,UK742,UK,Vistara,10185,15134,29331
4514,,,18:20:00,1,2:35:00,20:55:00,1,UK722,UK,Vistara,10365,12994,36232
4515,,,18:20:00,3,2:35:00,20:55:00,3,UK722,UK,Vistara,10365,11012,40084
4516,,,18:20:00,4,2:35:00,20:55:00,4,UK722,UK,Vistara,10365,15134,33183
4517,,,12:45:00,4,2:55:00,15:40:00,4,UK742,UK,Vistara,10365,12994,33183
4518,,,15:55:00,2,2:45:00,18:40:00,2,AI890,AI,Air India,10366,,29504
4519,,,15:55:00,5,2:45:00,18:40:00,5,AI890,AI,Air India,10366,,30038
4520,,,15:55:00,1,2:45:00,18:40:00,1,AI890,AI,Air India,10366,,29504
4521,,,15:55:00,3,2:45:00,18:40:00,3,AI890,AI,Air India,10366,,29504
4522,,,15:55:00,0,2:45:00,18:40:00,0,AI890,AI,Air India,10366,,29504
4523,,,15:55:00,6,2:45:00,18:40:00,6,AI890,AI,Air India,10366,,30038
4524,,,16:10:00,4,2:55:00,19:05:00,4,SG8169,SG,SpiceJet,10366,,
4525,,,16:10:00,2,2:55:00,19:05:00,2,SG8169,SG,SpiceJet,10366,,
4526,,,16:10:00,6,2:55:00,19:05:00,6,SG8169,SG,SpiceJet,10366,,
4527,,,16:10:00,5,2:55:00,19:05:00,5,SG8169,SG,SpiceJet,10366,,
4528,,,16:10:00,0,2:55:00,19:05:00,0,SG8169,SG,SpiceJet,10366,,
4529,,,16:10:00,3,2:55:00,19:05:00,3,SG8169,SG,SpiceJet,10366,,
4530,,,16:10:00,3,3:25:00,19:35:00,3,6E6435,6E,IndiGo,10755,,
4531,,,16:10:00,2,3:25:00,19:35:00,2,6E6435,6E,IndiGo,10755,,
4532,,,6:50:00,0,3:35:00,10:25:00,0,6E6812,6E,IndiGo,10755,,
4533,,,6:50:00,2,3:35:00,10:25:00,2,6E6812,6E,IndiGo,10755,,
4534,,,6:50:00,4,3:35:00,10:25:00,4,6E6812,6E,IndiGo,10755,,
4535,,,6:50:00,6,3:35:00,10:25:00,6,6E6812,6E,IndiGo,10755,,
4536,,,6:50:00,3,3:35:00,10:25:00,3,6E6812,6E,IndiGo,10755,,
4537,,,16:10:00,4,3:25:00,19:35:00,4,6E6435,6E,IndiGo,11643,,
4538,,,16:10:00,5,3:25:00,19:35:00,5,6E6435,6E,IndiGo,11643,,
4539,,,6:50:00,5,3:35:00,10:25:00,5,6E6812,6E,IndiGo,11643,,
4540,,,16:10:00,1,3:25:00,19:35:00,1,6E6435,6E,IndiGo,12531,,
4541,,,16:10:00,6,3:25:00,19:35:00,6,6E6435,6E,IndiGo,12531,,
4542,,,16:10:00,0,3:25:00,19:35:00,0,6E6435,6E,IndiGo,15639,,
4543,,,17:45:00,3,3:20:00,21:05:00,3,6E316,6E,IndiGo,16278,,
4544,,,12:15:00,1,3:10:00,15:25:00,1,I51983,I5,AirAsia India,17164,,
4545,,,12:15:00,0,3:10:00,15:25:00,0,I51983,I5,AirAsia India,17164,,
4546,,,12:15:00,3,3:10:00,15:25:00,3,I51983,I5,AirAsia India,17164,,
4547,,,17:45:00,5,3:20:00,21:05:00,5,6E316,6E,IndiGo,18925,,
4548,,,17:45:00,6,3:20:00,21:05:00,6,6E316,6E,IndiGo,18925,,
4549,,,13:05:00,4,3:15:00,16:20:00,4,UK756,UK,Vistara,19525,,
4550,,,13:05:00,5,3:15:00,16:20:00,5,UK756,UK,Vistara,19525,,
4551,,,13:05:00,1,3:15:00,16:20:00,1,UK756,UK,Vistara,19707,,
4552,,,13:05:00,0,3:15:00,16:20:00,0,UK756,UK,Vistara,19707,,
4553,,,17:45:00,4,3:10:00,20:55:00,4,6E316,6E,IndiGo,20054,,
4554,,,17:45:00,1,3:20:00,21:05:00,1,6E316,6E,IndiGo,20054,,
4555,,,17:45:00,2,3:20:00,21:05:00,2,6E316,6E,IndiGo,20054,,
4556,,,13:05:00,6,3:15:00,16:20:00,6,UK756,UK,Vistara,21558,,
4557,,,17:45:00,0,3:20:00,21:05:00,0,6E316,6E,IndiGo,23549,,
4558,,,13:05:00,2,3:15:00,16:20:00,2,UK756,UK,Vistara,24000,,
4559,,,13:05:00,3,3:15:00,16:20:00,3,UK756,UK,Vistara,26825,,
4560,,,12:15:00,2,3:10:00,15:25:00,2,I51983,I5,AirAsia India,27221,,
4561,,,17:10:00,2,2:55:00,20:05:00,2,SG696,SG,SpiceJet,11677,,
4562,,,17:10:00,1,2:55:00,20:05:00,1,SG696,SG,SpiceJet,11797,,
4563,,,17:10:00,3,2:55:00,20:05:00,3,SG696,SG,SpiceJet,11797,,
4564,,,17:10:00,4,2:55:00,20:05:00,4,SG696,SG,SpiceJet,11797,,
4565,,,17:10:00,5,2:55:00,20:05:00,5,SG696,SG,SpiceJet,11797,,
4566,,,8:45:00,4,3:05:00,11:50:00,4,6E6127,6E,IndiGo,12192,,
4567,,,8:45:00,6,3:05:00,11:50:00,6,6E6127,6E,IndiGo,12192,,
4568,,,12:15:00,4,2:50:00,15:05:00,4,6.00E+119,6E,IndiGo,12418,,
4569,,,8:45:00,2,3:05:00,11:50:00,2,6E6127,6E,IndiGo,12418,,
4570,,,8:45:00,3,3:05:00,11:50:00,3,6E6127,6E,IndiGo,12418,,
4571,,,8:45:00,5,3:05:00,11:50:00,5,6E6127,6E,IndiGo,12644,,
4572,,,17:10:00,6,2:55:00,20:05:00,6,SG696,SG,SpiceJet,12701,,
4573,,,17:10:00,0,2:55:00,20:05:00,0,SG696,SG,SpiceJet,12701,,
4574,,,12:15:00,3,2:50:00,15:05:00,3,6.00E+119,6E,IndiGo,12983,,
4575,,,12:15:00,2,2:50:00,15:05:00,2,6.00E+119,6E,IndiGo,13322,,
4576,,,12:15:00,5,2:50:00,15:05:00,5,6.00E+119,6E,IndiGo,13774,,
4577,,,8:45:00,1,3:05:00,11:50:00,1,6E6127,6E,IndiGo,13774,,
4578,,,12:15:00,6,2:50:00,15:05:00,6,6.00E+119,6E,IndiGo,14226,,
4579,,,12:15:00,1,2:50:00,15:05:00,1,6.00E+119,6E,IndiGo,15356,,
4580,,,16:00:00,4,2:35:00,18:35:00,4,6.00E+187,6E,IndiGo,12757,,
4581,,,16:00:00,3,2:35:00,18:35:00,3,6.00E+187,6E,IndiGo,14791,,
4582,,,16:00:00,6,2:35:00,18:35:00,6,6.00E+187,6E,IndiGo,15921,,
4583,,,16:00:00,2,2:35:00,18:35:00,2,6.00E+187,6E,IndiGo,15921,,
4584,,,16:00:00,5,2:35:00,18:35:00,5,6.00E+187,6E,IndiGo,17390,,
4585,,,16:00:00,0,2:35:00,18:35:00,0,6.00E+187,6E,IndiGo,22701,,
4586,,,16:00:00,1,2:35:00,18:35:00,1,6.00E+187,6E,IndiGo,22701,,
4587,,,11:40:00,0,1:20:00,13:00:00,0,AI730,AI,Air India,7636,,
4588,,,11:40:00,2,1:20:00,13:00:00,2,AI730,AI,Air India,8210,,
4589,,,11:40:00,4,1:20:00,13:00:00,4,AI730,AI,Air India,8210,,
4590,,,14:00:00,6,1:25:00,15:25:00,6,AI730,AI,Air India,8210,,22517
4591,,,14:00:00,3,1:25:00,15:25:00,3,AI730,AI,Air India,8210,,13648
4592,,,14:00:00,5,1:25:00,15:25:00,5,AI730,AI,Air India,8210,,14182
4593,,,14:00:00,1,1:25:00,15:25:00,1,AI730,AI,Air India,8210,,13648
4594,,,18:30:00,5,1:30:00,20:00:00,5,SG4724,SG,SpiceJet,8210,,
4595,,,18:30:00,6,1:30:00,20:00:00,6,SG4724,SG,SpiceJet,8210,,
4596,,,11:05:00,0,1:15:00,12:20:00,0,G8546,G8,Go First,8499,,
4597,,,20:50:00,1,1:15:00,22:05:00,1,6E6664,6E,IndiGo,8613,,
4598,,,20:50:00,3,1:15:00,22:05:00,3,6E6664,6E,IndiGo,8613,,
4599,,,20:50:00,5,1:15:00,22:05:00,5,6E6664,6E,IndiGo,8613,,
4600,,,11:05:00,5,1:15:00,12:20:00,5,G8546,G8,Go First,8613,,
4601,,,11:05:00,6,1:15:00,12:20:00,6,G8546,G8,Go First,8613,,
4602,,,19:15:00,3,1:15:00,20:30:00,3,6E6966,6E,IndiGo,8613,,
4603,,,19:15:00,1,1:15:00,20:30:00,1,6E6966,6E,IndiGo,8613,,
4604,,,19:15:00,0,1:15:00,20:30:00,0,6E6966,6E,IndiGo,8613,,
4605,,,19:15:00,5,1:15:00,20:30:00,5,6E6966,6E,IndiGo,8613,,
4606,,,8:50:00,1,1:20:00,10:10:00,1,6E6087,6E,IndiGo,8613,,
4607,,,8:50:00,4,1:20:00,10:10:00,4,6E6087,6E,IndiGo,8613,,
4608,,,8:50:00,0,1:20:00,10:10:00,0,6E6087,6E,IndiGo,8613,,
4609,,,6:50:00,3,1:30:00,8:20:00,3,6E6154,6E,IndiGo,8613,,
4610,,,6:50:00,0,1:30:00,8:20:00,0,6E6154,6E,IndiGo,8613,,
4611,,,6:50:00,5,1:30:00,8:20:00,5,6E6154,6E,IndiGo,8613,,
4612,,,10:55:00,3,2:45:00,13:40:00,3,SG695,SG,SpiceJet,8164,,
4613,,,10:55:00,5,2:45:00,13:40:00,5,SG695,SG,SpiceJet,10740,,
4614,,,10:55:00,4,2:45:00,13:40:00,4,SG695,SG,SpiceJet,10740,,
4615,,,10:55:00,6,2:45:00,13:40:00,6,SG695,SG,SpiceJet,10740,,
4616,,,10:55:00,1,2:45:00,13:40:00,1,SG695,SG,SpiceJet,10740,,
4617,,,10:55:00,2,2:45:00,13:40:00,2,SG695,SG,SpiceJet,10740,,
4618,,,10:55:00,0,2:45:00,13:40:00,0,SG695,SG,SpiceJet,10740,,
4619,,,19:50:00,5,2:55:00,22:45:00,5,6E357,6E,IndiGo,11143,,
4620,,,19:50:00,3,2:55:00,22:45:00,3,6E357,6E,IndiGo,11143,,
4621,,,19:50:00,1,2:55:00,22:45:00,1,6E357,6E,IndiGo,11143,,
4622,,,19:50:00,0,2:55:00,22:45:00,0,6E357,6E,IndiGo,11143,,
4623,,,19:50:00,6,2:55:00,22:45:00,6,6E357,6E,IndiGo,11143,,
4624,,,19:50:00,4,2:55:00,22:45:00,4,6E357,6E,IndiGo,11143,,
4625,,,11:15:00,3,1:45:00,13:00:00,3,6E6552,6E,IndiGo,8011,,
4626,,,11:15:00,2,1:45:00,13:00:00,2,6E6552,6E,IndiGo,8915,,
4627,,,11:15:00,5,1:45:00,13:00:00,5,6E6552,6E,IndiGo,8915,,
4628,,,11:15:00,0,1:45:00,13:00:00,0,6E6552,6E,IndiGo,9367,,
4629,,,11:15:00,1,1:45:00,13:00:00,1,6E6552,6E,IndiGo,9367,,
4630,,,11:15:00,4,1:45:00,13:00:00,4,6E6552,6E,IndiGo,9819,,
4631,,,11:15:00,6,1:45:00,13:00:00,6,6E6552,6E,IndiGo,9819,,
4632,,,22:55:00,6,3:15:00,2:10:00,0,6E6653,6E,IndiGo,8633,,
4633,,,22:55:00,2,3:15:00,2:10:00,3,6E6653,6E,IndiGo,8633,,
4634,,,22:55:00,3,3:15:00,2:10:00,4,6E6653,6E,IndiGo,9197,,
4635,,,22:55:00,5,3:15:00,2:10:00,6,6E6653,6E,IndiGo,9763,,
4636,,,22:55:00,4,3:15:00,2:10:00,5,6E6653,6E,IndiGo,9763,,
4637,,,22:55:00,1,3:15:00,2:10:00,2,6E6653,6E,IndiGo,9763,,
4638,,,22:55:00,0,3:15:00,2:10:00,1,6E6653,6E,IndiGo,10215,,
4639,,,11:50:00,5,0:55:00,12:45:00,5,6E457,6E,IndiGo,4960,,
4640,,,11:50:00,4,0:55:00,12:45:00,4,6E457,6E,IndiGo,4960,,
4641,,,11:50:00,6,0:55:00,12:45:00,6,6E457,6E,IndiGo,6090,,
4642,,,11:50:00,3,0:55:00,12:45:00,3,6E457,6E,IndiGo,7786,,
4643,,,11:50:00,2,0:55:00,12:45:00,2,6E457,6E,IndiGo,8463,,
4644,,,11:50:00,1,0:55:00,12:45:00,1,6E457,6E,IndiGo,10045,,
4645,,,11:50:00,0,0:55:00,12:45:00,0,6E457,6E,IndiGo,11175,,
4646,,,6:00:00,6,1:35:00,7:35:00,6,SG3723,SG,SpiceJet,4700,,
4647,,,6:00:00,2,1:35:00,7:35:00,2,SG3723,SG,SpiceJet,4700,,
4648,,,6:00:00,5,1:35:00,7:35:00,5,SG3723,SG,SpiceJet,4700,,
4649,,,15:30:00,1,1:35:00,17:05:00,1,6E653,6E,IndiGo,5103,,
4650,,,15:30:00,2,1:35:00,17:05:00,2,6E653,6E,IndiGo,5103,,
4651,,,15:30:00,6,1:35:00,17:05:00,6,6E653,6E,IndiGo,5103,,
4652,,,6:00:00,4,1:35:00,7:35:00,4,SG3723,SG,SpiceJet,5160,,
4653,,,6:00:00,1,1:35:00,7:35:00,1,SG3723,SG,SpiceJet,5448,,
4654,,,12:35:00,4,2:10:00,14:45:00,4,AI486,AI,Air India,9756,,22430
4655,,,12:35:00,6,2:10:00,14:45:00,6,AI486,AI,Air India,9756,,23029
4656,,,18:10:00,4,2:10:00,20:20:00,4,AI452,AI,Air India,9756,,23029
4657,,,12:35:00,1,2:10:00,14:45:00,1,AI486,AI,Air India,9756,,22485
4658,,,18:10:00,1,2:10:00,20:20:00,1,AI452,AI,Air India,9756,,37219
4659,,,22:40:00,2,2:25:00,1:05:00,3,6E2772,6E,IndiGo,10142,,
4660,,,22:40:00,3,2:25:00,1:05:00,4,6E2772,6E,IndiGo,10142,,
4661,,,8:05:00,4,2:25:00,10:30:00,4,6.00E+134,6E,IndiGo,10142,,
4662,,,8:05:00,1,2:25:00,10:30:00,1,6.00E+134,6E,IndiGo,10142,,
4663,,,22:40:00,6,2:25:00,1:05:00,0,6E2772,6E,IndiGo,10142,,
4664,,,8:05:00,6,2:25:00,10:30:00,6,6.00E+134,6E,IndiGo,10142,,
4665,,,22:40:00,1,2:25:00,1:05:00,2,6E2772,6E,IndiGo,10142,,
4666,,,22:40:00,5,2:25:00,1:05:00,6,6E2772,6E,IndiGo,10142,,
4667,,,8:05:00,3,2:25:00,10:30:00,3,6.00E+134,6E,IndiGo,10142,,
4668,,,8:05:00,0,2:25:00,10:30:00,0,6.00E+134,6E,IndiGo,10142,,
4669,,,22:40:00,4,2:25:00,1:05:00,5,6E2772,6E,IndiGo,10142,,
4670,,,22:40:00,0,2:25:00,1:05:00,1,6E2772,6E,IndiGo,10142,,
4671,,,18:50:00,2,2:30:00,21:20:00,2,I5766,I5,AirAsia India,10142,,
4672,,,18:50:00,5,2:30:00,21:20:00,5,I5766,I5,AirAsia India,10142,,
4673,,,18:50:00,4,2:30:00,21:20:00,4,I5766,I5,AirAsia India,10142,,
4674,,,18:50:00,3,2:30:00,21:20:00,3,I5766,I5,AirAsia India,10142,,
4675,,,18:50:00,1,2:30:00,21:20:00,1,I5766,I5,AirAsia India,10142,,
4676,,,18:50:00,0,2:30:00,21:20:00,0,I5766,I5,AirAsia India,10142,,
4677,,,14:10:00,5,2:15:00,16:25:00,5,AI651,AI,Air India,9672,,44524
4678,,,14:10:00,0,2:15:00,16:25:00,0,AI651,AI,Air India,9672,,
4679,,,14:10:00,1,2:15:00,16:25:00,1,AI651,AI,Air India,9756,,22578
4680,,,14:10:00,2,2:15:00,16:25:00,2,AI651,AI,Air India,9756,,22443
4681,,,14:10:00,6,2:15:00,16:25:00,6,AI651,AI,Air India,9756,,44524
4682,,,14:10:00,3,2:15:00,16:25:00,3,AI651,AI,Air India,9756,,22578
4683,,,14:10:00,4,2:15:00,16:25:00,4,AI651,AI,Air India,9756,,22443
4684,,,14:55:00,2,2:10:00,17:05:00,2,6E5272,6E,IndiGo,10142,,
4685,,,14:55:00,3,2:10:00,17:05:00,3,6E5272,6E,IndiGo,10142,,
4686,,,14:55:00,6,2:10:00,17:05:00,6,6E5272,6E,IndiGo,10142,,
4687,,,14:55:00,5,2:10:00,17:05:00,5,6E5272,6E,IndiGo,10142,,
4688,,,14:55:00,4,2:10:00,17:05:00,4,6E5272,6E,IndiGo,10142,,
4689,,,14:55:00,0,2:10:00,17:05:00,0,6E5272,6E,IndiGo,10142,,
4690,,,14:55:00,1,2:10:00,17:05:00,1,6E5272,6E,IndiGo,10142,,
4691,,,14:35:00,5,1:15:00,15:50:00,5,6E422,6E,IndiGo,8665,,
4692,,,14:35:00,3,1:15:00,15:50:00,3,6E422,6E,IndiGo,8665,,
4693,,,14:35:00,4,1:15:00,15:50:00,4,6E422,6E,IndiGo,8665,,
4694,,,14:35:00,2,1:15:00,15:50:00,2,6E422,6E,IndiGo,8665,,
4695,,,14:35:00,0,1:15:00,15:50:00,0,6E422,6E,IndiGo,8665,,
4696,,,14:35:00,6,1:15:00,15:50:00,6,6E422,6E,IndiGo,8665,,
4697,,,19:00:00,5,1:25:00,20:25:00,5,6E776,6E,IndiGo,8665,,
4698,,,19:00:00,2,1:25:00,20:25:00,2,6E776,6E,IndiGo,8665,,
4699,,,19:00:00,0,1:25:00,20:25:00,0,6E776,6E,IndiGo,8665,,
4700,,,19:00:00,6,1:25:00,20:25:00,6,6E776,6E,IndiGo,8665,,
4701,,,19:00:00,1,1:25:00,20:25:00,1,6E776,6E,IndiGo,8665,,
4702,,,19:00:00,4,1:25:00,20:25:00,4,6E776,6E,IndiGo,8665,,
4703,,,19:00:00,3,1:25:00,20:25:00,3,6E776,6E,IndiGo,8665,,
4704,,,7:40:00,1,1:30:00,9:10:00,1,6.00E+287,6E,IndiGo,8665,,
4705,,,7:40:00,0,1:30:00,9:10:00,0,6.00E+287,6E,IndiGo,8665,,
4706,,,7:40:00,6,1:30:00,9:10:00,6,6.00E+287,6E,IndiGo,8665,,
4707,,,7:40:00,2,1:30:00,9:10:00,2,6.00E+287,6E,IndiGo,8665,,
4708,,,7:40:00,5,1:30:00,9:10:00,5,6.00E+287,6E,IndiGo,8665,,
4709,,,7:40:00,4,1:30:00,9:10:00,4,6.00E+287,6E,IndiGo,8665,,
4710,,,11:15:00,1,1:45:00,13:00:00,1,I51453,I5,AirAsia India,8665,,
4711,,,11:15:00,3,1:45:00,13:00:00,3,I51453,I5,AirAsia India,8665,,
4712,,,11:15:00,6,1:45:00,13:00:00,6,I51453,I5,AirAsia India,8665,,
4713,,,22:20:00,2,1:15:00,23:35:00,2,6E742,6E,IndiGo,5364,,
4714,,,12:30:00,2,1:15:00,13:45:00,2,6E881,6E,IndiGo,5364,,
4715,,,22:20:00,5,1:15:00,23:35:00,5,6E742,6E,IndiGo,5364,,
4716,,,22:20:00,3,1:15:00,23:35:00,3,6E742,6E,IndiGo,5364,,
4717,,,22:20:00,6,1:15:00,23:35:00,6,6E742,6E,IndiGo,5364,,
4718,,,12:30:00,3,1:15:00,13:45:00,3,6E881,6E,IndiGo,5364,,
4719,,,22:20:00,4,1:15:00,23:35:00,4,6E742,6E,IndiGo,5364,,
4720,,,17:40:00,2,1:30:00,19:10:00,2,6E6001,6E,IndiGo,5364,,
4721,,,12:30:00,4,1:15:00,13:45:00,4,6E881,6E,IndiGo,5597,,
4722,,,17:40:00,4,1:30:00,19:10:00,4,6E6001,6E,IndiGo,5830,,
4723,,,17:40:00,3,1:30:00,19:10:00,3,6E6001,6E,IndiGo,5830,,
